user_id,group,order,block,accuracy_abs,accuracy_rela,resptime_abs,resptime_rela,feedback_percent
61,random,1,4,0.8421052631578947,0.0526315789473683,4.124433291585822,0.0075840222234847,0.4736842105263157
62,rl,0,0,0.7647058823529411,0.0,7.064809266258688,0.0,0.7647058823529411
62,rl,0,1,0.6470588235294118,-0.1538461538461537,4.690490231794469,-0.3360768769517803,0.4705882352941176
62,rl,0,2,0.7272727272727273,-0.0489510489510488,6.603664528239857,-0.0652734873142639,0.3636363636363636
62,rl,0,3,0.7,-0.0846153846153846,5.463361358642578,-0.2266795673118277,0.5
62,rl,0,4,0.7777777777777778,0.0170940170940171,5.3232325580385,-0.2465143279292627,0.5
63,rl,0,0,0.9,0.0,3.609025466442108,0.0,0.65
63,rl,0,1,1.0,0.111111111111111,2.935664176940918,-0.1865770401905783,0.25
63,rl,0,2,1.0,0.111111111111111,3.0309590697288518,-0.1601724349379925,0.45
63,rl,0,3,0.95,0.0555555555555554,2.963909590244293,-0.1787507132316776,0.1
63,rl,0,4,0.9,0.0,3.076511192321777,-0.1475507111467684,0.6
64,random,1,0,1.0,0.0,4.777907133102417,0.0,0.5
64,random,1,1,0.8,-0.1999999999999999,4.140754342079163,-0.1333539504376124,0.5
64,random,1,2,0.8421052631578947,-0.1578947368421053,5.281875647996602,0.1054789264116452,0.4736842105263157
64,random,1,3,1.0,0.0,4.686408233642578,-0.019150413959684,0.45
64,random,1,4,0.85,-0.15,4.689192163944244,-0.0185677466486394,0.4
65,random,0,0,1.0,0.0,4.216168704785798,0.0,0.4210526315789473
65,random,0,1,1.0,0.0,3.9843705773353575,-0.0549783805347555,0.35
65,random,0,2,0.9473684210526316,-0.0526315789473684,4.41997514272991,0.0483392511577559,0.4736842105263157
65,random,0,3,0.9473684210526316,-0.0526315789473684,4.036802994577508,-0.0425423465632888,0.4210526315789473
65,random,0,4,1.0,0.0,4.540975633420442,0.0770384088914547,0.4736842105263157
66,rl,1,0,0.9,0.0,3.5112713813781737,0.0,0.65
66,rl,1,1,1.0,0.111111111111111,4.9741362270556,0.4166197045992075,0.4210526315789473
66,rl,1,2,1.0,0.111111111111111,4.786829283362941,0.3632752252502086,0.5263157894736842
66,rl,1,3,0.95,0.0555555555555554,3.9213456392288206,0.1167879703133891,0.3
66,rl,1,4,1.0,0.111111111111111,5.203902173042297,0.4820563857982877,0.45
67,random,0,0,0.8823529411764706,0.0,5.097955353119794,0.0,0.4705882352941176
67,random,0,1,0.8888888888888888,0.0074074074074073,5.614792399936253,0.1013812422857274,0.6666666666666666
67,random,0,2,0.8947368421052632,0.0140350877192982,5.099069331821642,0.0002185148014618,0.4736842105263157
67,random,0,3,0.9,0.02,4.117027425765992,-0.192415950985821,0.35
67,random,0,4,0.9,0.02,4.481927168369293,-0.1208382855635465,0.45
68,rl,1,0,0.8,0.0,5.699052969614665,0.0,0.6
68,rl,1,1,0.9230769230769232,0.1538461538461538,5.653288181011494,-0.0080302444716995,0.3846153846153846
68,rl,1,2,1.0,0.2499999999999999,5.609749170450064,-0.0156699366790829,0.3846153846153846
68,rl,1,3,1.0,0.2499999999999999,6.388618772680109,0.1209965597340409,0.5454545454545454
68,rl,1,4,1.0,0.2499999999999999,5.510784932545254,-0.033034968805026,0.2857142857142857
69,rl,0,0,1.0,0.0,5.447392967012194,0.0,0.5555555555555556
69,rl,0,1,1.0,0.0,4.505791115760803,-0.172853667241092,0.45
69,rl,0,2,1.0,0.0,4.785606527328492,-0.1214868183168142,0.45
69,rl,0,3,0.95,-0.05,5.208470940589905,-0.0438598845115691,0.45
69,rl,0,4,0.95,-0.05,5.280146849155426,-0.0307020475426613,0.35
70,rl,1,0,1.0,0.0,4.260091733932495,0.0,0.7
70,rl,1,1,0.95,-0.05,4.262277495861054,0.0005130786060657,0.5
70,rl,1,2,1.0,0.0,4.79770010396054,0.1261964304068582,0.4210526315789473
70,rl,1,3,1.0,0.0,3.4331224083900453,-0.1941200746818364,0.35
70,rl,1,4,1.0,0.0,4.16347494878267,-0.0226795081383466,0.4210526315789473
71,rl,0,0,0.9,0.0,5.360166382789612,0.0,0.55
71,rl,0,1,0.9473684210526316,0.0526315789473683,5.0364625830399365,-0.0603906253337623,0.3157894736842105
71,rl,0,2,1.0,0.111111111111111,5.390856756104363,0.00572563818416,0.3888888888888889
71,rl,0,3,0.8947368421052632,-0.0058479532163742,4.441333130786293,-0.1714187930720775,0.3684210526315789
71,rl,0,4,0.8947368421052632,-0.0058479532163742,4.850280322526631,-0.0951250434874783,0.4736842105263157
72,rl,1,0,0.8947368421052632,0.0,2.8763977602908484,0.0,0.631578947368421
72,rl,1,1,0.9473684210526316,0.0588235294117646,3.342550039291382,0.1620611326555192,0.3684210526315789
72,rl,1,2,1.0,0.1176470588235294,3.001512551307678,0.0434970408974935,0.45
72,rl,1,3,1.0,0.1176470588235294,2.7664342522621155,-0.0382295903392769,0.4
72,rl,1,4,0.9473684210526316,0.0588235294117646,2.794834701638473,-0.0283559734951706,0.4736842105263157
73,random,0,0,0.8888888888888888,0.0,4.599113636546665,0.0,0.5
73,random,0,1,0.8421052631578947,-0.0526315789473684,4.603415966033936,0.0009354692724011,0.5789473684210527
73,random,0,2,0.75,-0.1562499999999999,4.361980056762695,-0.051560713329542,0.8
73,random,0,3,0.75,-0.1562499999999999,4.782504588365555,0.0398752816981039,0.375
73,random,0,4,0.6842105263157895,-0.2302631578947367,4.053893290067974,-0.1185490052139874,0.6842105263157895
74,rl,1,0,0.9444444444444444,0.0,3.5784578058454724,0.0,0.5555555555555556
74,rl,1,1,0.9473684210526316,0.0030959752321981,3.716356026498895,0.0385356564574167,0.4210526315789473
74,rl,1,2,1.0,0.0588235294117647,3.88463716506958,0.0855618190394639,0.35
74,rl,1,3,0.9444444444444444,0.0,3.5810372167163425,0.0007208163434696,0.2777777777777778
74,rl,1,4,0.8947368421052632,-0.0526315789473683,4.381969891096416,0.2245414446241039,0.4736842105263157
75,random,1,0,0.95,0.0,4.563458478450775,0.0,0.35
75,random,1,1,0.95,0.0,3.617380344867706,-0.2073160384937364,0.7
75,random,1,2,1.0,0.0526315789473684,4.404312634468079,-0.0348739546408064,0.45
75,random,1,3,0.95,0.0,3.650023853778839,-0.2001627995489142,0.4
75,random,1,4,0.9,-0.0526315789473683,4.0394644141197205,-0.1148238921873443,0.5
76,random,0,0,0.8888888888888888,0.0,6.192139810985989,0.0,0.5
76,random,0,1,0.9411764705882352,0.0588235294117647,5.491117449367748,-0.1132116494486282,0.5882352941176471
76,random,0,2,0.8888888888888888,0.0,5.275693721241421,-0.1480015176851506,0.6111111111111112
76,random,0,3,0.8947368421052632,0.0065789473684211,5.43612709798311,-0.1220923196310222,0.4736842105263157
76,random,0,4,1.0,0.125,5.752831972562349,-0.0709460464126192,0.5384615384615384
77,rl,1,0,0.8,0.0,4.210244750976562,0.0,0.6666666666666666
77,rl,1,1,0.9444444444444444,0.1805555555555554,4.008857011795044,-0.0478327867126504,0.3333333333333333
77,rl,1,2,0.9473684210526316,0.1842105263157893,4.72118626142803,0.1213567240557583,0.4210526315789473
77,rl,1,3,0.8888888888888888,0.111111111111111,4.273663785722521,0.0150630280415998,0.3888888888888889
77,rl,1,4,0.8823529411764706,0.1029411764705881,3.90925139539382,-0.0714907026516515,0.4117647058823529
78,rl,1,0,0.8888888888888888,0.0,4.503094871838887,0.0,0.6666666666666666
78,rl,1,1,0.9375,0.0546875,4.451453983783722,-0.0114678658844416,0.4375
78,rl,1,2,0.9473684210526316,0.0657894736842105,4.884645851034867,0.0847308329171776,0.3684210526315789
78,rl,1,3,0.8823529411764706,-0.0073529411764705,4.689639975042904,0.0414259766923007,0.4117647058823529
78,rl,1,4,1.0,0.125,4.158797899881999,-0.0764578543770033,0.5555555555555556
